artistName,Genre,showDate,venue name,venue city,venue state,attendance,venue capacity,product size,productType,product price,Item Name
Brantley Gilbert,Country/Folk,6/28/2026,ROCK THE COUNTRY SIOUX FALLS,SIOUX FALLS,,0,27000,L,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/1/2026,Dos Equis Pavilion.,Dallas,,0,18100,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/2/2026,ROCK THE COUNTRY BELLVILLE,Bellville,,0,0,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/8/2026,Coastal Credit Union Music Park,Raleigh,,0,20601,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/9/2026,Truliant Amphitheater,Charlotte,,0,0,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/15/2026,Parx Casino- XCite Center,Bensalem,,0,1507,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/16/2026,Seneca Niagara Casino / Bear's Den,Niagara Falls,,0,2380,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/22/2026,The Ledge Amphitheater,Waite Park,,0,4186,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/23/2026,Pinewood Bowl Theater,Lincoln,,0,4794,XL,t-shirt,,EAGLE TEE
Brantley Gilbert,Country/Folk,5/24/2026,Black Oak Mountain Amphitheater,Lampe,,0,5718,XL,t-shirt,,EAGLE TEE
